snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months,first_seen,last_seen,active
2026-06-18,The Journal,1,4204N,Studio,0,1.0,430,3330.0,2997.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-18,0
2026-06-08,The Journal,1,4208S,Studio,0,1.0,481,3101.0,2791.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-07,The Journal,1,4208S,Studio,0,1.0,481,3446.0,3101.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-07,0
2026-07-20,The Journal,1,4408N,Studio,0,1.0,481,3460.0,3114.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-07-07,The Journal,1,4608N,Studio,0,1.0,481,3200.0,2880.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-07,2026-07-07,0
2026-06-27,The Journal,1,4704N,Studio,0,1.0,430,3330.0,2997.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-18,2026-06-27,0
2026-07-20,The Journal,1,4715N,Studio,0,1.0,410,3400.0,3060.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-20,2026-07-20,1
2026-07-20,The Journal,1,4715S,Studio,0,1.0,410,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-07-12,The Journal,1,4804N,Studio,0,1.0,430,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-12,0
2026-06-27,The Journal,1,4815N,Studio,0,1.0,410,3400.0,3060.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-27,0
2026-06-24,The Journal,1,4815S,Studio,0,1.0,410,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-24,0
2026-06-08,The Journal,1,4903N,Studio,0,1.0,459,3038.0,2734.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-24,The Journal,1,4903N,Studio,0,1.0,459,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-24,0
2026-06-08,The Journal,1,4908N,Studio,0,1.0,481,3105.0,2795.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-18,The Journal,1,4908N,Studio,0,1.0,481,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-18,0
2026-06-08,The Journal,1,4915S,Studio,0,1.0,410,3029.0,2726.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-13,The Journal,1,4915S,Studio,0,1.0,410,3366.0,3029.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-13,0
2026-07-20,The Journal,1,5003N,Studio,0,1.0,459,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-07-06,The Journal,1,5104N,Studio,0,1.0,430,3330.0,2997.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-28,2026-07-06,0
2026-07-20,The Journal,1,5104S,Studio,0,1.0,430,3390.0,3051.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-20,1
2026-06-08,The Journal,1,5108S,Studio,0,1.0,481,3141.0,2827.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5108S,Studio,0,1.0,481,3490.0,3141.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,The Journal,1,5203S,Studio,0,1.0,459,3440.0,3096.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-06-08,The Journal,1,5204S,Studio,0,1.0,430,3056.0,2750.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-21,The Journal,1,5204S,Studio,0,1.0,430,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-21,0
2026-06-08,The Journal,1,5303S,Studio,0,1.0,459,3101.0,2791.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-25,The Journal,1,5303S,Studio,0,1.0,459,3446.0,3101.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-25,0
2026-07-20,The Journal,1,5304N,Studio,0,1.0,430,3356.0,3020.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-07-16,The Journal,1,5308N,Studio,0,1.0,481,3476.0,3128.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-16,0
2026-06-08,The Journal,1,5404N,Studio,0,1.0,430,3096.0,2786.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5404N,Studio,0,1.0,430,3440.0,3096.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,5504N,Studio,0,1.0,430,3020.0,2718.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-11,The Journal,1,5504N,Studio,0,1.0,430,3356.0,3020.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-11,0
2026-07-14,The Journal,1,5515N,Studio,0,1.0,385,3426.0,3083.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-14,0
2026-06-12,The Journal,1,5615N,Studio,0,1.0,385,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-12,0
2026-06-08,The Journal,1,5703N,Studio,0,1.0,459,3105.0,2795.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5703N,Studio,0,1.0,459,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,5815N,Studio,0,1.0,385,3105.0,2795.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-27,The Journal,1,5815N,Studio,0,1.0,385,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-27,0
2026-06-08,The Journal,1,5904S,Studio,0,1.0,430,3087.0,2778.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5904S,Studio,0,1.0,430,3430.0,3087.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,5908N,Studio,0,1.0,479,3105.0,2795.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-01,The Journal,1,5915N,Studio,0,1.0,385,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-07-01,0
2026-07-20,The Journal,1,5915S,Studio,0,1.0,385,3406.0,3065.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-06-08,The Journal,1,6003S,Studio,0,1.0,459,3132.0,2819.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6003S,Studio,0,1.0,459,3480.0,3132.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,6008S,Studio,0,1.0,479,3182.0,2864.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6008S,Studio,0,1.0,479,3536.0,3182.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,6015S,Studio,0,1.0,385,3038.0,2734.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-28,The Journal,1,6015S,Studio,0,1.0,385,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-28,0
2026-06-08,The Journal,1,6215N,Studio,0,1.0,385,3105.0,2795.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-19,The Journal,1,6215N,Studio,0,1.0,385,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-19,0
2026-06-08,The Journal,1,6303N,Studio,0,1.0,459,3267.0,2940.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6303N,Studio,0,1.0,459,3630.0,3267.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,6308N,Studio,0,1.0,479,3200.0,2880.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6308N,Studio,0,1.0,479,3556.0,3200.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,VYV North Tower,1,N-0704,1BR,1,1.0,739,3995.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1004,1BR,1,1.0,739,4040.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1710,1BR,1,1.0,739,4120.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1904,1BR,1,1.0,739,4130.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2204,1BR,1,1.0,739,4150.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2208,1BR,1,1.0,879,4410.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2501,1BR,1,1.0,763,4120.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2606,1BR,1,1.0,720,4250.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2701,1BR,1,1.0,763,4230.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2806,1BR,1,1.0,720,4260.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3210,1BR,1,1.0,739,4380.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3303,1BR,1,1.0,739,4305.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3401,1BR,1,1.0,763,4315.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1102,2BR,2,2.0,1158,5470.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1409,2BR,2,2.0,1182,5635.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1711,2BR,2,2.0,1084,5215.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1811,2BR,2,2.0,1084,5225.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2109,2BR,2,2.0,1182,5740.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2511,2BR,2,2.0,1084,5255.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2609,2BR,2,2.0,1182,5845.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3109,2BR,2,2.0,1182,5880.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3305,2BR,2,2.0,1084,5800.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3411,2BR,2,2.0,1084,5450.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3511,2BR,2,2.0,1084,5450.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1007,Studio,0,1.0,610,3530.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1407,Studio,0,1.0,610,3550.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-1607,Studio,0,1.0,610,3560.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-2407,Studio,0,1.0,610,3675.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3007,Studio,0,1.0,610,3795.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3213,Studio,0,1.0,610,3670.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV North Tower,1,N-3413,Studio,0,1.0,610,3695.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0256,1BR,1,1.0,787,3930.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0451,1BR,1,1.0,841,4080.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0453,1BR,1,1.0,733,3945.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0455,1BR,1,1.0,722,3810.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0655,1BR,1,1.0,722,3820.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0658,1BR,1,1.0,815,3820.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0659,1BR,1,1.0,699,3780.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0755,1BR,1,1.0,722,3820.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0758,1BR,1,1.0,815,3820.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0953,1BR,1,1.0,733,4010.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-0955,1BR,1,1.0,703,3805.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1059,1BR,1,1.0,759,3860.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1061,1BR,1,1.0,734,3965.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1155,1BR,1,1.0,703,3815.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1262,1BR,1,1.0,965,4575.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1361,1BR,1,1.0,734,3975.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1655,1BR,1,1.0,703,3845.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1659,1BR,1,1.0,759,3890.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1853,1BR,1,1.0,733,4085.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-1859,1BR,1,1.0,759,3970.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-2061,1BR,1,1.0,734,3965.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-2159,1BR,1,1.0,759,3980.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-2161,1BR,1,1.0,734,3965.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-2953,1BR,1,1.0,733,4260.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3059,1BR,1,1.0,759,4045.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3150,1BR,1,1.0,757,3675.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3152,1BR,1,1.0,708,4225.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3255,1BR,1,1.0,703,4030.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3350,1BR,1,1.0,757,3700.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3455,1BR,1,1.0,703,4055.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3558,1BR,1,1.0,769,4185.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-2857,2BR,2,2.0,1210,6075.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3460,2BR,2,2.0,1179,5805.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3256,Studio,0,1.0,528,3545.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,VYV South Tower,0,S-3556,Studio,0,1.0,528,3570.0,,asking,,,,,,2026-07-20,2026-07-20,1
